Ð§¹û	ÊÇ·ñÇ°×º	ÎåÐÐÒªÇó	µÈ¼¶ÒªÇó	ÊôÐÔµ÷ÕûÀà±ð	²ÎÊý1×îÐ¡Öµ	²ÎÊý1×î´óÖµ	²ÎÊý2×îÐ¡Öµ	²ÎÊý2×î´óÖµ	²ÎÊý3×îÐ¡Öµ	²ÎÊý3×î´óÖµ	Ð§¹ûËµÃ÷
½ðÑãºá¿Õ				139	6	6	-1	-1	1351	1351	0
ÌìÉðµ¹Ðü				139	6	6	-1	-1	1355	1355	0
²ÔËÉÓ­¿Í				139	6	6	-1	-1	1360	1360	0
¶áÃüÁ¬»·ÈýÏÉ½£				139	6	6	-1	-1	1364	1364	0
Æø¹á³¤ºç				139	6	6	-1	-1	1379	1379	0
Çå·çËÍË¬				139	6	6	-1	-1	1372	1372	0
ÁúÐý½£Æø				139	6	6	-1	-1	1376	1376	0
Ä¦ÔÆ½£Æø				139	6	6	-1	-1	1380	1380	0
ÅüÊ¯ÆÆÓñ				139	6	6	-1	-1	1382	1382	0
Ô¶³Ì·´µ¯1				120	10	10	-1	-1	0	0	0
Ô¶³Ì·´µ¯2				120	16	16	-1	-1	0	0	0
Ô¶³Ì·´µ¯3				120	2	2	-1	-1	0	0	0
Ô¶³Ì·´µ¯4				120	2	2	-1	-1	0	0	0
Ô¶³Ì·´µ¯5				120	2	2	-1	-1	0	0	0
ÐÂÉúÃü%1				234	20	20	-1	-1	0	0	0
ÐÂÉúÃü%2				234	30	30	-1	-1	0	0	0
ÐÂÉúÃü%3				234	2	2	-1	-1	0	0	0
ÐÂÉúÃü%4				234	2	2	-1	-1	0	0	0
ÐÂÉúÃü%5				234	2	2	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô1				164	10	10	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô2				164	14	14	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô3				164	2	2	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô4				164	2	2	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô5				164	2	2	-1	-1	0	0	0
ÖØ»÷1				227	4	4	-1	-1	0	0	0
ÖØ»÷2				227	6	6	-1	-1	0	0	0
ÖØ»÷3				227	2	2	-1	-1	0	0	0
ÖØ»÷4				227	2	2	-1	-1	0	0	0
ÖØ»÷5				227	2	2	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä1				161	40	40	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä2				161	60	60	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä3				161	2	2	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä4				161	2	2	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä5				161	2	2	-1	-1	0	0	0
¼ÓÉîÉËº¦1				269	30	30	-1	-1	0	0	0
¼ÓÉîÉËº¦2				269	50	50	-1	-1	0	0	0
¼ÓÉîÉËº¦3				269	2	2	-1	-1	0	0	0
¼ÓÉîÉËº¦4				269	2	2	-1	-1	0	0	0
¼ÓÉîÉËº¦5				269	2	2	-1	-1	0	0	0
µÖÏû¸ñµ²1				270	6	6	-1	-1	0	0	0
µÖÏû¸ñµ²2				270	10	10	-1	-1	0	0	0
µÖÏû¸ñµ²3				270	2	2	-1	-1	0	0	0
µÖÏû¸ñµ²4				270	2	2	-1	-1	0	0	0
µÖÏû¸ñµ²5				270	2	2	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ1				261	6	6	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ2				261	10	10	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ3				261	2	2	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ4				261	2	2	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ5				261	2	2	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä1				220	30	30	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä2				220	40	40	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä3				220	2	2	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä4				220	2	2	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä5				220	2	2	-1	-1	0	0	0
ÐÂÉúÃü£¨1200£©				233	2400	2400	-1	-1	0	0	0
ÐÂÈ«¿¹£¨15£©				241	30	30	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©15				88	30	30	-1	-1	0	0	0
¾ÛÁ¦¾÷				139	2	2	-1	-1	1441	1441	0
ÄýÐÄÖä				139	2	2	-1	-1	1442	1442	0
Ì°ÀÇ				139	2	2	-1	-1	1443	1443	0
ÕÛ¹Ç				139	2	2	-1	-1	1445	1445	0
ÉñÂ¹¹â»·				139	2	2	-1	-1	1447	1447	0
¶Ô½ðÏµÉËº¦Ôö¼Ó2%				276	4	4	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó4%				276	8	8	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó6%				276	12	12	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó8%				276	16	16	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó10%				276	20	20	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó12%				276	24	24	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó14%				276	28	28	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó16%				276	32	32	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó18%				276	36	36	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó20%				276	40	40	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦2%				277	4	4	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦4%				277	8	8	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦6%				277	12	12	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦8%				277	16	16	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦10%				277	20	20	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦12%				277	24	24	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦14%				277	28	28	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦16%				277	32	32	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦18%				277	36	36	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦20%				277	40	40	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó2%				278	4	4	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó4%				278	8	8	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó6%				278	12	12	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó8%				278	16	16	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó10%				278	20	20	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó12%				278	24	24	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó14%				278	28	28	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó16%				278	32	32	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó18%				278	36	36	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó20%				278	40	40	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦2%				279	4	4	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦4%				279	8	8	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦6%				279	12	12	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦8%				279	16	16	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦10%				279	20	20	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦12%				279	24	24	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦14%				279	28	28	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦16%				279	32	32	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦18%				279	36	36	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦20%				279	40	40	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó2%				280	4	4	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó4%				280	8	8	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó6%				280	12	12	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó8%				280	16	16	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó10%				280	20	20	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó12%				280	24	24	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó14%				280	28	28	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó16%				280	32	32	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó18%				280	36	36	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó20%				280	40	40	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦2%				281	4	4	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦4%				281	8	8	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦6%				281	12	12	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦8%				281	16	16	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦10%				281	20	20	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦12%				281	24	24	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦14%				281	28	28	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦16%				281	32	32	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦18%				281	36	36	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦20%				281	40	40	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó2%				282	4	4	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó4%				282	8	8	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó6%				282	12	12	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó8%				282	16	16	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó10%				282	20	20	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó12%				282	24	24	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó14%				282	28	28	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó16%				282	32	32	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó18%				282	36	36	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó20%				282	40	40	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦2%				283	4	4	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦4%				283	8	8	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦6%				283	12	12	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦8%				283	16	16	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦10%				283	20	20	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦12%				283	24	24	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦14%				283	28	28	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦16%				283	32	32	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦18%				283	36	36	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦20%				283	40	40	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó2%				284	4	4	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó4%				284	8	8	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó6%				284	12	12	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó8%				284	16	16	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó10%				284	20	20	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó12%				284	24	24	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó14%				284	28	28	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó16%				284	32	32	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó18%				284	36	36	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó20%				284	40	40	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦2%				285	4	4	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦4%				285	8	8	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦6%				285	12	12	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦8%				285	16	16	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦10%				285	20	20	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦12%				285	24	24	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦14%				285	28	28	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦16%				285	32	32	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦18%				285	36	36	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦20%				285	40	40	-1	-1	0	0	0
Åû·çÉúÃü£¨Ñô£©1				233	240	240	-1	-1	0	0	0
Åû·çÉúÃü£¨Ñô£©2				233	480	480	-1	-1	0	0	0
Åû·çÉúÃü£¨Ñô£©3				233	720	720	-1	-1	0	0	0
Åû·çÉúÃü£¨Ñô£©4				233	960	960	-1	-1	0	0	0
Åû·çÉúÃü£¨Ñô£©5				233	1200	1200	-1	-1	0	0	0
Åû·çÉúÃü£¨Ñô£©6				233	1440	1440	-1	-1	0	0	0
Åû·çÉúÃü£¨Ñô£©7				233	1680	1680	-1	-1	0	0	0
Åû·çÉúÃü£¨Ñô£©8				233	1920	1920	-1	-1	0	0	0
Åû·çÉúÃü£¨Ñô£©9				233	2160	2160	-1	-1	0	0	0
Åû·çÉúÃü£¨Ñô£©10				233	2400	2400	-1	-1	0	0	0
Åû·çÉúÃü1				85	240	240	-1	-1	0	0	0
Åû·çÉúÃü2				85	480	480	-1	-1	0	0	0
Åû·çÉúÃü3				85	720	720	-1	-1	0	0	0
Åû·çÉúÃü4				85	960	960	-1	-1	0	0	0
Åû·çÉúÃü5				85	1200	1200	-1	-1	0	0	0
Åû·çÉúÃü6				85	1440	1440	-1	-1	0	0	0
Åû·çÉúÃü7				85	1680	1680	-1	-1	0	0	0
Åû·çÉúÃü8				85	1920	1920	-1	-1	0	0	0
Åû·çÉúÃü9				85	2160	2160	-1	-1	0	0	0
Åû·çÉúÃü10				85	2400	2400	-1	-1	0	0	0
Åû·ç¹¥»÷¼Ó³É1				243	12	12	-1	-1	0	0	0
Åû·ç¹¥»÷¼Ó³É2				243	24	24	-1	-1	0	0	0
Åû·ç¹¥»÷¼Ó³É3				243	36	36	-1	-1	0	0	0
Åû·ç¹¥»÷¼Ó³É4				243	48	48	-1	-1	0	0	0
Åû·ç¹¥»÷¼Ó³É5				243	60	60	-1	-1	0	0	0
Åû·ç¹¥»÷¼Ó³É6				243	72	72	-1	-1	0	0	0
Åû·ç¹¥»÷¼Ó³É7				243	84	84	-1	-1	0	0	0
Åû·ç¹¥»÷¼Ó³É8				243	96	96	-1	-1	0	0	0
Åû·ç¹¥»÷¼Ó³É9				243	108	108	-1	-1	0	0	0
Åû·ç¹¥»÷¼Ó³É10				243	120	120	-1	-1	0	0	0
Åû·ç¼ÓÉîÉËº¦1				269	24	24	-1	-1	0	0	0
Åû·ç¼ÓÉîÉËº¦2				269	48	48	-1	-1	0	0	0
Åû·ç¼ÓÉîÉËº¦3				269	72	72	-1	-1	0	0	0
Åû·ç¼ÓÉîÉËº¦4				269	96	96	-1	-1	0	0	0
Åû·ç¼ÓÉîÉËº¦5				269	120	120	-1	-1	0	0	0
Åû·ç¼ÓÉîÉËº¦6				269	144	144	-1	-1	0	0	0
Åû·ç¼ÓÉîÉËº¦7				269	168	168	-1	-1	0	0	0
Åû·ç¼ÓÉîÉËº¦8				269	192	192	-1	-1	0	0	0
Åû·ç¼ÓÉîÉËº¦9				269	216	216	-1	-1	0	0	0
Åû·ç¼ÓÉîÉËº¦10				269	240	240	-1	-1	0	0	0
Åû·çÖØ»÷1				227	2	2	-1	-1	0	0	0
Åû·çÖØ»÷2				227	4	4	-1	-1	0	0	0
Åû·çÖØ»÷3				227	6	6	-1	-1	0	0	0
Åû·çÖØ»÷4				227	8	8	-1	-1	0	0	0
Åû·çÖØ»÷5				227	10	10	-1	-1	0	0	0
Åû·çÖØ»÷6				227	12	12	-1	-1	0	0	0
Åû·çÖØ»÷7				227	14	14	-1	-1	0	0	0
Åû·çÖØ»÷8				227	16	16	-1	-1	0	0	0
Åû·çÖØ»÷9				227	18	18	-1	-1	0	0	0
Åû·çÖØ»÷10				227	20	20	-1	-1	0	0	0
ÐÂÈ«¿¹10				241	20	20	-1	-1	0	0	0
ÐÂÈ«¿¹15				241	30	30	-1	-1	0	0	0
ÐÂÈ«¿¹20				241	40	40	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É5				243	10	10	-1	-1	0	0	0
ÎäÁÒÉúÃü				233	2160	2160	-1	-1	0	0	0
ÎäÁÒÄÚÁ¦				235	2000	2000	-1	-1	0	0	0
ÎäÁÒÆÕ·À				231	136	136	-1	-1	0	0	0
ÎäÁÒ¶¾·À				228	136	136	-1	-1	0	0	0
ÎäÁÒ±ù·À				232	136	136	-1	-1	0	0	0
ÎäÁÒ»ð·À				230	136	136	-1	-1	0	0	0
ÎäÁÒÍÁ·À				229	136	136	-1	-1	0	0	0
ÎäÁÒ¼õ¶¾				108	180	180	-1	-1	0	0	0
ÎäÁÒ¼õ±ù				106	180	180	-1	-1	0	0	0
ÎäÁÒ¼õÔÎ				110	180	180	-1	-1	0	0	0
ÎäÁÒµÖÏûÉËº¦				237	136	136	-1	-1	0	0	0
ÎäÁÒ¹¥»÷¼Ó³É				243	116	116	-1	-1	0	0	0
ÎäÁÒ´ò»÷»Ø¸´67				245	134	134	-1	-1	0	0	0
ÎäÁÒ´ò»÷»Ø¸´76				245	152	152	-1	-1	0	0	0
ÎäÁÒÅÜËÙ				111	170	170	-1	-1	0	0	0
ÎäÁÒ¸ñµ²				226	10	10	-1	-1	0	0	0
ÎäÁÒÖØ»÷				227	10	10	-1	-1	0	0	0
ÎäÁÒÉúÃü»Ø¸´Ð§ÂÊ				190	50	50	-1	-1	0	0	0
ÃÍ»¢Ð¥ÑÀ1				139	2	2	-1	-1	1456	1456	0
ÃÍ»¢Ð¥ÑÀ2				139	2	2	-1	-1	1458	1458	0
ÃÍ»¢Ð¥ÑÀ3				139	2	2	-1	-1	1460	1460	0
ÃÍ»¢Ð¥ÑÀ4				139	2	2	-1	-1	1462	1462	0
ÃÍ»¢Ð¥ÑÀ5				139	2	2	-1	-1	1464	1464	0
ÁúæøÉúÃü760				233	1520	1520	-1	-1	0	0	0
ÁúæøÉúÃü1000				233	2000	2000	-1	-1	0	0	0
ÁúæøÄÚÁ¦760				235	1520	1520	-1	-1	0	0	0
ÁúæøÄÚÁ¦840				235	1680	1680	-1	-1	0	0	0
ÁúæøÆÕ·À				231	120	120	-1	-1	0	0	0
Áúæø¶¾·À				228	120	120	-1	-1	0	0	0
Áúæø±ù·À				232	120	120	-1	-1	0	0	0
Áúæø»ð·À				230	120	120	-1	-1	0	0	0
ÁúæøÍÁ·À				229	120	120	-1	-1	0	0	0
Áúæø¼õ¶¾				108	170	170	-1	-1	0	0	0
Áúæø¼õ±ù				106	170	170	-1	-1	0	0	0
Áúæø¼õÔÎ				110	170	170	-1	-1	0	0	0
ÁúæøµÖÏûÉËº¦				237	120	120	-1	-1	0	0	0
ÁúæøÈ«¿¹				241	60	60	-1	-1	0	0	0
Áúæø¹¥»÷¼Ó³É45				243	90	90	-1	-1	0	0	0
Áúæø´ò»÷»Ø¸´				245	152	152	-1	-1	0	0	0
ÁúæøÅÜËÙ				111	160	160	-1	-1	0	0	0
Áúæø¸ñµ²				226	6	6	-1	-1	0	0	0
ÁúæøÖØ»÷				227	6	6	-1	-1	0	0	0
ÁúæøÉúÃü»Ö¸´Ð§ÂÊ				190	10	10	-1	-1	0	0	0
Áúæø¹¥»÷¼Ó³É35				243	70	70	-1	-1	0	0	0
¾Å½£ºÏÒ»1				139	2	2	-1	-1	1369	1369	0
Éñ¹âÐýÈÆ1				139	2	2	-1	-1	1384	1384	0
¾Å½£ºÏÒ»2				139	4	4	-1	-1	1369	1369	0
Éñ¹âÐýÈÆ2				139	4	4	-1	-1	1384	1384	0
¾Å½£ºÏÒ»3				139	6	6	-1	-1	1369	1369	0
Éñ¹âÐýÈÆ3				139	6	6	-1	-1	1384	1384	0
¼õÉÙ³Ù»ºÊ±¼ä11				106	110	110	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä12				106	120	120	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä13				106	130	130	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä14				106	140	140	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä15				106	150	150	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä16				106	160	160	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä17				106	170	170	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä18				106	180	180	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä19				106	190	190	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä20				106	200	200	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦200				237	400	400	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä85_95				108	170	190	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä85_95				110	170	190	-1	-1	0	0	0
Ô­¼õÉÙ±ù¶³Ê±¼ä85_95				106	170	190	-1	-1	0	0	0
ÉúÃü1459_1459				85	2918	2918	-1	-1	0	0	0
ÐÂÉúÃü£¨1459£©				233	2918	2918	-1	-1	0	0	0
É½ºÓ¹¥»÷¼¼ÄÜ£¨70£©				243	140	140	-1	-1	0	0	0
ÐÇ³½Ê¯_ÐÂµÖÏûÉËº¦				237	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_¼ÓÉîÉËº¦				269	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				243	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_Ôì³ÉÊÜÉË¸ÅÂÊ				259	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_µÖ¿¹ÊÜÉË¸ÅÂÊ				260	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä				219	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÐÂ´ò»÷»Ø¸´				245	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_Ôì³ÉÑ£ÔÎÊ±¼ä				220	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_¸ñµ²				226	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_µÖÏû¸ñµ²				270	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÖØ»÷				227	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_µÖµ²ÖØ»÷¸ÅÂÊ				271	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÐÂÉúÃü				233	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÐÂÄÚÁ¦				235	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÉúÃü»Ø¸´Ð§ÂÊ				190	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÄÚÁ¦»Ø¸´Ð§ÂÊ				248	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_Ôì³ÉÖÐ¶¾Ê±¼ä				258	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_Ëõ¶Ì¶¾·¢¼ä¸ô				164	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_Ô­¼õÉÙÖÐ¶¾Ê±¼ä				108	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_Ôì³É³Ù»ºÊ±¼ä				161	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_¼õÉÙ³Ù»ºÊ±¼ä				106	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_Ô­¼õÉÙÑ£ÔÎÊ±¼ä				110	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÉúÃü»Ø¸´£¨µã£©				88	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÄÚÁ¦»Ø¸´£¨µã£©				92	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÐÂÆÕ·À				231	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÐÂ»ð·À				230	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÐÂ±ù·À				232	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÐÂ¶¾·À				228	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ÐÂÀ×·À				229	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ºöÂÔ¶Ô·½ÆÕ·À				263	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ºöÂÔ¶Ô·½»ð·À				266	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ºöÂÔ¶Ô·½±ù·À				265	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ºöÂÔ¶Ô·½¶¾·À				264	2	2	-1	-1	0	0	0
ÐÇ³½Ê¯_ºöÂÔ¶Ô·½À×·À				267	2	2	-1	-1	0	0	0
È«¿¹5_10				114	10	20	-1	-1	0	0	0
È«¿¹10_15				114	20	30	-1	-1	0	0	0
È«¿¹10_20				114	20	40	-1	-1	0	0	0
